date,id,parentId,level,name,grade,jobTitle,unit,salaryCostOfReports,payFloor,payCeil,professionalOccupationalGroup
Sep-15,DWP179,DWP315,Senior,CHRIS HAYES,SCS2,"Director, Business Transformation Group",Business Transformation Group,4667423.01,95000,99999,Programme and Project Management (PPM)
Sep-15,DWP183,DWP187,Senior,MARY PATTISON,SCS2,Ageing Society & State Pensions Director,SPAG,3067235.42,85000,89999,Economics
Sep-15,DWP192,DWP187,Senior,CHARLOTTE CLARK,SCS2,Director of Private Pensions,SPAG,4142056.41,85000,89999,Economics
Sep-15,DWP203,DWP202,Senior,SUSAN PARK,SCS2,"Director, Work Services",Operations - Work Services Other,449436,120000,124999,Operational Delivery
Sep-15,DWP205,DWP59,Senior,JUAN VILLAMIL,SCS2,Director Infrastructure and Operations Services,Technology,2862188.46,140000,144999,Information Technology
Sep-15,DWP231,DWP202,Senior,TOM MCCORMACK,SCS2,CMG Director,Operations - CMG,0,95000,99999,Operational Delivery
Sep-15,DWP249,DWP202,Senior,ANDREW RHODES,SCS2,Benefit Services Director,Operations - Benefits Services,348180411.23,110000,114999,Operational Delivery
Sep-15,DWP263,DWP202,Senior,MIKE BAKER,SCS2,Universal Credit Operations Director,Operations - Universal Credit,52990902.89,95000,99999,Operational Delivery
Sep-15,DWP265,DWP353,Senior,JONATHAN LINDLEY,SCS2,"Director, Technology Capability",Technology,404681.07,125000,129999,Information Technology
Sep-15,DWP270,DWP59,Senior,CRAIG EBLETT,SCS2,Director of Technology UC,Technology,4700919.52,120000,124999,Information Technology
Sep-15,DWP275,DWP315,Senior,SARAH COX,SCS2,"Director, Deliver",Business Transformation Group,3600845.02,105000,109999,Programme and Project Management (PPM)
Sep-15,DWP28,DWP202,Senior,ANGELA MACDONALD,SCS2,Director for Operational Excellence,Operational Excellence,142398,100000,104999,Operational Delivery
Sep-15,DWP284,DWP295,Senior,JANICE HARTLEY,SCS2,UC Implementation & Delivery Director,Change,0,95000,99999,Programme and Project Management (PPM)
Sep-15,DWP298,DWP123,Senior,JONATHAN RUSSELL,SCS2,Director HR Services,Human Resources,7044728.6,90000,94999,Human Resources
Sep-15,DWP300,DWP123,Senior,FABIOLA WILLIAMS,SCS2,"Director of Strategy, Organisational Design and Development",Human Resources,4439791.85,130000,134999,Human Resources
Sep-15,DWP304,DWP295,Senior,IAN WRIGHT,SCS2,Universal Credit Programme Director,Change,15456366.05,125000,129999,Programme and Project Management (PPM)
Sep-15,DWP305,DWP99,Senior,STEPHEN BUCKINGHAM,SCS2,Finance Director DWP Operations,Finance Group,6742856.96,105000,109999,Finance
Sep-15,DWP317,DWP304,Senior,JOHN-PAUL MARKS,SCS2,Strategic Design & Planning Director,Change,0,85000,89999,Programme and Project Management (PPM)
Sep-15,DWP338,DWP187,Senior,JUSTIN RUSSELL,SCS2,"Director, Disability, Employment and Support Directorate",SPAG,2951406.19,100000,104999,Economics
Sep-15,DWP343,DWP202,Senior,KAREN GOSDEN,SCS2,Senior Responsible Owner for People and Locations Programme,Operations - Transformation,442123.75,85000,89999,Operational Delivery
Sep-15,DWP344,DWP59,Senior,RAY LONG,SCS2,Technology Platforms Director,Technology,3349763.07,105000,109999,Information Technology
Sep-15,DWP345,DWP99,Senior,SIMON TSE,SCS2,Director Estates and Facilities Management,Finance Group,0,100000,104999,Finance
Sep-15,DWP346,DWP344,Senior,ROBERT TURNER,SCS2,"Deputy Director Finance, Commercial and HR",Technology,661355.87,110000,114999,Information Technology
Sep-15,DWP352,DWP295,Senior,ANTHONY BRIGGINSHAW,SCS2,"Director, Digital Services",Change,0,135000,139999,Programme and Project Management (PPM)
Sep-15,DWP353,DWP59,Senior,Annette Sharkey,SCS2,"Chief Operating Officer, Technology",Technology,2990609.11,140000,144999,Information Technology
Sep-15,DWP354,DWP59,Senior,SIMON MCKINNON,SCS2,Pensions and Disability Services Technology Director,Technology,5024606.7,125000,129999,Information Technology
Sep-15,DWP355,DWP315,Senior,NICOL HARRISON,SCS2,"Director, Enabling Digital Delivery",Business Transformation Group,2456910.48,115000,119999,Programme and Project Management (PPM)
Sep-15,DWP359,DWP59,Senior,ALEKSEI DOROSHKO,SCS2,"Director, Working Age and Child Maintenance Technology Function",Technology,5662005.08,135000,139999,Information Technology
Sep-15,DWP360,DWP304,Senior,MYRTLE LLOYD,SCS2,Digital Service Transformation Director,Change,125864.45,90000,94999,Programme and Project Management (PPM)
Sep-15,DWP60,DWP187,Senior,SUE MOORE,SCS2,Personal Independence Payment Director and SRO,Change,0,95000,99999,Programme and Project Management (PPM)
Sep-15,DWP77,DWP59,Senior,KENNY ROBERTSON,SCS2,"Technology Director, End User Computing & Support",Technology,3006751.2,135000,139999,Information Technology
Sep-15,DWP8,DWP99,Senior,NICOLE KETT,SCS2,Health Services Director,Finance Group,2855622.27,70000,74999,Finance
Sep-15,DWP82,DWP99,Senior,MATTHEW THURSTAN,SCS2,"Director, Contracted Employment Provision",Finance Group,2934244.9,90000,94999,Finance
Sep-15,DWP86,DWP99,Senior,CAROL MURRAY,SCS2,"Director, Performance Management and Assurance",Finance Group,4851772.45,65000,69999,Finance
Sep-15,DWP10,DWP169,Senior,N/D,SCS1,Director Universal Credit Policy Division,SPAG,0,70000,74999,Economics
Sep-15,DWP100,DWP108,Senior,N/D,SCS1,Head of Commercial Strategy and Business Management,Finance Group,3941245.04,85000,89999,Finance
Sep-15,DWP106,DWP99,Senior,N/D,SCS1,Director of Financial Strategy Planning and Analysis,Finance Group,2672393.19,80000,84999,Finance
Sep-15,DWP107,DWP102,Senior,N/D,SCS1,Deputy Director Change Finance,Finance Group,6706550.28,75000,79999,Finance
Sep-15,DWP109,DWP101,Senior,N/D,SCS1,Head of Finance Control & Policy,Finance Group,1521467.69,75000,79999,Finance
Sep-15,DWP110,DWP106,Senior,N/D,SCS1,Head of Operational Planning and Performance Management,Finance Group,0,65000,69999,Finance
Sep-15,DWP111,DWP106,Senior,N/D,SCS1,"Deputy Finance Director – Financial Strategy, Planning and Analysis",Finance Group,0,70000,74999,Finance
Sep-15,DWP112,DWP101,Senior,N/D,SCS1,Head of Finance Systems and Infrastructure,Finance Group,3742217.71,70000,74999,Finance
Sep-15,DWP114,DWP108,Senior,N/D,SCS1,Head of Commercial Management,Finance Group,0,85000,89999,Finance
Sep-15,DWP115,DWP305,Senior,N/D,SCS1,"Deputy Director Operational Finance, Universal Credit and Benefit Services Delivery",Finance Group,0,80000,84999,Finance
Sep-15,DWP119,DWP300,Senior,N/D,SCS1,Deputy Director HR Strategic Resourcing,Human Resources,0,80000,84999,Human Resources
Sep-15,DWP120,DWP127,Senior,N/D,SCS1,"HR Director, Finance & Commercial",Human Resources,424754.57,70000,74999,Human Resources
Sep-15,DWP122,DWP298,Senior,N/D,SCS1,Head of Diversity & Equality Civil Service,Human Resources,325013.88,75000,79999,Human Resources
Sep-15,DWP124,DWP127,Senior,N/D,SCS1,HR Director for Universal Credit,Human Resources,0,70000,74999,Human Resources
Sep-15,DWP129,DWP127,Senior,N/D,SCS1,"HR Director, IT",Human Resources,551646.05,85000,89999,Human Resources
Sep-15,DWP130,DWP123,Senior,N/D,SCS1,HR Director for Strategy Group,Human Resources,587674.59,75000,79999,Human Resources
Sep-15,DWP139,DWP149,Senior,N/D,SCS1,Deputy Director for Disability Assessment and Deputy Chief Medical Adviser,SPAG,0,85000,89999,Economics
Sep-15,DWP142,DWP106,Senior,N/D,SCS1,Head of Financial Analysis,Finance Group,0,80000,84999,Finance
Sep-15,DWP146,DWP158,Senior,N/D,SCS1,"Deputy Director, Pensions Portfolio",Communications & FLDM,30874,70000,74999,Communications
Sep-15,DWP147,DWP158,Senior,N/D,SCS1,"Head of Feedback, Legislation and Decision Making Division",Communications & FLDM,4546371.86,85000,89999,Communications
Sep-15,DWP15,DWP82,Senior,N/D,SCS1,Head of Work Programmes Division,Finance Group,3085917.94,70000,74999,Finance
Sep-15,DWP153,DWP148,Senior,N/D,SCS1,Information and Data Services,Technology,4921713.03,70000,74999,Information Technology
Sep-15,DWP154,DWP152,Senior,N/D,SCS1,Chief Statistician,SPAG,0,70000,74999,Economics
Sep-15,DWP159,DWP148,Senior,N/D,SCS1,Head of Knowledge and Information Management,Technology,1499217.21,65000,69999,Information Technology
Sep-15,DWP160,DWP158,Senior,N/D,SCS1,Head of Internal Communications and People,Communications & FLDM,758495.99,80000,84999,Communications
Sep-15,DWP164,DWP152,Senior,N/D,SCS1,Head of Central Analysis Division,SPAG,0,75000,79999,Economics
Sep-15,DWP17,DWP203,Senior,N/D,SCS1,"Work Services Director, North East England",Operations - Work Services North East,93070453.56,65000,69999,Operational Delivery
Sep-15,DWP172,DWP178,Senior,N/D,SCS1,Head of Labour Market Analysis,SPAG,0,70000,74999,Economics
Sep-15,DWP174,DWP171,Senior,N/D,SCS1,Head of European Social Fund,SPAG,875437.97,70000,74999,Economics
Sep-15,DWP175,DWP178,Senior,N/D,SCS1,"Deputy Director, Labour Market Partnerships Division",SPAG,0,65000,69999,Economics
Sep-15,DWP176,DWP192,Senior,N/D,SCS1,Deputy Director Private Pensions Policy,SPAG,0,65000,69999,Economics
Sep-15,DWP177,DWP338,Senior,N/D,SCS1,"Head of ESA and WCA Policy, Disability Employment and Support Directorate",SPAG,0,85000,89999,Economics
Sep-15,DWP178,DWP187,Senior,N/D,SCS1,Labour Market & International Affairs Director,SPAG,6002981.77,70000,74999,Economics
Sep-15,DWP18,DWP275,Senior,N/D,SCS1,Head of Tell Us Once Delivery Partnerships,Business Transformation Group,0,80000,84999,Operational Delivery
Sep-15,DWP1801,DWP179,Senior,N/D,SCS1,"Deputy Director, DWP Insight",Business Transformation Group,0,75000,79999,Programme and Project Management (PPM)
Sep-15,DWP1811,DWP178,Senior,N/D,SCS1,"Deputy Director, EU & International Affairs",SPAG,0,70000,74999,Economics
Sep-15,DWP1821,DWP158,Senior,N/D,SCS1,"Deputy Director, Press Office, Digital & Multimedia Portfolio",Communications & FLDM,1220281.05,70000,74999,Communications
Sep-15,DWP1831,DWP304,Senior,N/D,SCS1,Head of Labour Market Intervention Strategy,Change,0,85000,89999,Programme and Project Management (PPM)
Sep-15,DWP1841,DWP171,Senior,N/D,SCS1,"Deputy Director - Children, Families & Disadvantage",SPAG,0,70000,74999,Economics
Sep-15,DWP1851,DWP192,Senior,N/D,SCS1,Head of Stewardship and Pensions Protection Division,SPAG,0,75000,79999,Economics
Sep-15,DWP188,DWP169,Senior,N/D,SCS1,"Deputy Director, Housing Policy",SPAG,0,65000,69999,Economics
Sep-15,DWP189,DWP183,Senior,N/D,SCS1,Deputy Director of Contributory Pensions Policy,SPAG,0,70000,74999,Economics
Sep-15,DWP190,DWP165,Senior,N/D,SCS1,Deputy Director Office for Disability Issues,SPAG,0,65000,69999,Economics
Sep-15,DWP191,DWP183,Senior,N/D,SCS1,Pensions Lead Analyst,SPAG,0,75000,79999,Economics
Sep-15,DWP197,DWP284,Senior,N/D,SCS1,Deputy Director RTI/UC Interface,Change,0,80000,84999,Programme and Project Management (PPM)
Sep-15,DWP198,DWP158,Senior,N/D,SCS1,"Deputy Director, Disability & Cross-Government Portfolio",Communications & FLDM,0,70000,74999,Communications
Sep-15,DWP199,DWP179,Senior,N/D,SCS1,Deputy Director for Transformation and Change Assessment,Business Transformation Group,0,70000,74999,Programme and Project Management (PPM)
Sep-15,DWP2,DWP249,Senior,N/D,SCS1,Head of Working Age Benefit Services Delivery,Operations - Benefits Services,0,70000,74999,Operational Delivery
Sep-15,DWP204,DWP231,Senior,N/D,SCS1,Change Delivery Director,Operations - CMG,857755.8,60000,64999,Operational Delivery
Sep-15,DWP213,DWP28,Senior,N/D,SCS1,"Head of Service Design and Management – Pensions, Fraud and Error, Child Maintenance, Communications and Instructions and Ideas",Operational Excellence,6230148.76,65000,69999,Operational Delivery
Sep-15,DWP216,DWP60,Senior,N/D,SCS1,Programme Director,Change,0,90000,94999,Programme and Project Management (PPM)
Sep-15,DWP217,DWP359,Senior,N/D,SCS1,"Deputy Director, Head of Child Maintenance Group for Working Age and Child Maintenance (WA&CM).",Technology,0,90000,94999,Information Technology
Sep-15,DWP22,DWP344,Senior,N/D,SCS1,Deputy Director Business Support Systems,Technology,0,80000,84999,Information Technology
Sep-15,DWP220,DWP59,Senior,N/D,SCS1,Head of Enterprise Security and Risk Management,Technology,1822239.45,55000,59999,Information Technology
Sep-15,DWP226,DWP298,Senior,N/D,SCS1,Deputy Director HR Services,Human Resources,506607,60000,64999,Human Resources
Sep-15,DWP23,DWP28,Senior,N/D,SCS1,Head of Digital & Online Services for DWP Operations,Operational Excellence,1732892.49,75000,79999,Operational Research
Sep-15,DWP232,DWP231,Senior,N/D,SCS1,"Central Services Director, CMG",Operations - CMG,10223969.38,80000,84999,Operational Delivery
Sep-15,DWP239,DWP231,Senior,N/D,SCS1,Enforcement Director,Operations - CMG,37036716.54,110000,114999,Operational Delivery
Sep-15,DWP240,DWP28,Senior,N/D,SCS1,"Head, Change and Implementation",Operational Excellence,28146792.05,70000,74999,Operational Delivery
Sep-15,DWP241,DWP231,Senior,N/D,SCS1,CMG Central Operations Director,Operations - CMG,3784875.05,85000,89999,Operational Delivery
Sep-15,DWP247,DWP355,Senior,N/D,SCS1,"Project Director, Identity Trust and Risk Project within Business Transformation Group",Business Transformation Group,0,75000,79999,Programme and Project Management (PPM)
Sep-15,DWP25,DWP203,Senior,N/D,SCS1,Work Services Director,Operations - Work Services Central England,110444145.28,75000,79999,Operational Delivery
Sep-15,DWP252,DWP60,Senior,N/D,SCS1,"Deputy Director, Disability Benefits, Decisions and Appeals",SPAG,0,70000,74999,Economics
Sep-15,DWP26,DWP231,Senior,N/D,SCS1,Child Maintenance Group 2012 Scheme Director,Operations - CMG,56235071.42,65000,69999,Operational Delivery
Sep-15,DWP260,DWP338,Senior,N/D,SCS1,ESA Programme Director,Change,1044750.53,70000,74999,Programme and Project Management (PPM)
Sep-15,DWP261,DWP344,Senior,N/D,SCS1,Deputy Director Shared Platforms,Technology,2116732.89,75000,79999,Information Technology
Sep-15,DWP262,DWP148,Senior,N/D,SCS1,Head of Intelligent Use of Data Programme,Technology,255734,75000,79999,Information Technology
Sep-15,DWP266,DWP183,Senior,N/D,SCS1,"Deputy Director, Work, Welfare & Wellbeing in Later Life",SPAG,0,70000,74999,Economics
Sep-15,DWP268,DWP231,Senior,N/D,SCS1,Business Architecture & Design Director,Operations - CMG,3949719.42,60000,64999,Operational Delivery
Sep-15,DWP269,DWP60,Senior,N/D,SCS1,Labour Market Programme Manager,Change,2794033.6,70000,74999,Programme and Project Management (PPM)
Sep-15,DWP271,DWP77,Senior,N/D,SCS1,Head of Colloboration Services,Technology,898720.4,70000,74999,Information Technology
Sep-15,DWP272,DWP86,Senior,N/D,SCS1,"Deputy Director, Portfolio Analysis and Assurance Division",Finance Group,0,65000,69999,Information Technology
Sep-15,DWP276,DWP354,Senior,N/D,SCS1,"Deputy Director, Portfolio Services and New State Pensions Programme",Technology,0,65000,69999,Communications
Sep-15,DWP278,DWP158,Senior,N/D,SCS1,"Deputy Director, Working Age Portfolio",Communications & FLDM,214391.8,75000,79999,Economics
Sep-15,DWP279,DWP192,Senior,N/D,SCS1,Automatic Enrolment Programme Director,SPAG,49505,75000,79999,Economics
Sep-15,DWP280,DWP59,Senior,N/D,SCS1,Head of Security Policy Assurance and Resilience,Technology,4461819.98,70000,74999,Information Technology
Sep-15,DWP281,DWP148,Senior,N/D,SCS1,Head of Statistical Services,Technology,6829920.33,70000,74999,Programme and Project Management (PPM)
Sep-15,DWP286,DWP295,Senior,N/D,SCS1,"Deputy Director, External Relations and Orientation for UC",Change,0,70000,74999,Information Technology
Sep-15,DWP291,DWP77,Senior,N/D,SCS1,Head of Service Integration & Service Operations Centre,Technology,936226.96,60000,64999,Operational Delivery
Sep-15,DWP293,DWP203,Senior,N/D,SCS1,Labour Market Operations Director,Operations - Work Services Other,16933325.87,70000,74999,Programme and Project Management (PPM)
Sep-15,DWP296,DWP284,Senior,N/D,SCS1,Deputy Director – Universal Credit Implementation & Delivery Management,Change,0,80000,84999,Finance
Sep-15,DWP3,DWP8,Senior,N/D,SCS1,Deputy Director - Health Services Directorate & Business Expertise,Finance Group,0,75000,79999,Information Technology
Sep-15,DWP303,DWP344,Senior,N/D,SCS1,Deputy Director Shared Data Systems,Technology,3035898.19,80000,84999,Operational Delivery
Sep-15,DWP306,DWP231,Senior,N/D,SCS1,Transition Director,Operations - CMG,43978229.54,90000,94999,Finance
Sep-15,DWP307,DWP82,Senior,N/D,SCS1,Head of Provision Performance & Controls Division,Finance Group,4612425.26,70000,74999,Finance
Sep-15,DWP308,DWP102,Senior,N/D,SCS1,Deputy Finance Director for Corporate IT,Finance Group,0,75000,79999,Finance
Sep-15,DWP309,DWP102,Senior,N/D,SCS1,Deputy Finance Director Corporate and Strategy,Finance Group,0,80000,84999,Human Resources
Sep-15,DWP311,DWP300,Senior,N/D,SCS1,Head of Organisation Development,Human Resources,0,95000,99999,Operational Delivery
Sep-15,DWP312,DWP28,Senior,N/D,SCS1,Head of Service Design and Development,Operational Excellence,6595210.45,65000,69999,Programme and Project Management (PPM)
Sep-15,DWP316,DWP179,Senior,N/D,SCS1,Head of Business Transformation,Business Transformation Group,0,105000,109999,Information Technology
Sep-15,DWP319,DWP59,Senior,N/D,SCS1,Head of Cyber Resilience Centre,Technology,3084361.42,70000,74999,Programme and Project Management (PPM)
Sep-15,DWP32,DWP352,Senior,N/D,SCS1,"Product Owner, Universal Credit",Change,0,70000,74999,Programme and Project Management (PPM)
Sep-15,DWP320,DWP60,Senior,N/D,SCS1,PIP Programme Director,Change,4244778.64,70000,74999,Finance
Sep-15,DWP321,DWP305,Senior,N/D,SCS1,Senior Finance Business Partner,Finance Group,3288125.15,80000,84999,Finance
Sep-15,DWP322,DWP101,Senior,N/D,SCS1,"Head of Fraud, Error and Debt Strategy and Policy",Finance Group,1332027.08,90000,94999,Programme and Project Management (PPM)
Sep-15,DWP324,DWP317,Senior,N/D,SCS1,Head of Strategic Design – Universal Credit Programme;,Change,0,70000,74999,Finance
Sep-15,DWP325,DWP317,Senior,N/D,SCS1,Deputy Director – Operational Finance (Work Services and Contracted Employment Programmes],Finance Group,0,70000,74999,Human Resources
Sep-15,DWP326,DWP300,Senior,N/D,SCS1,Head of Organisation Design,Human Resources,0,95000,99999,Information Technology
Sep-15,DWP329,DWP270,Senior,N/D,SCS1,IT Digital Capability Delivery Manager,Technology,0,90000,94999,Information Technology
Sep-15,DWP334,DWP101,Senior,N/D,SCS1,"Lead Analyst for Fraud, Error and Debt",Finance Group,1063829.05,75000,79999,Finance
Sep-15,DWP335,DWP315,Senior,N/D,SCS1,Head of Universal Jobmatch,Business Transformation Group,491383.7,75000,79999,Programme and Project Management (PPM)
Sep-15,DWP336,DWP116,Senior,N/D,SCS1,"Deputy Director, Civil Service Emplyee Policy",Cross Government HR,0,90000,94999,Human Resources
Sep-15,DWP339,DWP108,Senior,N/D,SCS1,Head of Category: Health Services,Finance Group,0,65000,69999,Finance
Sep-15,DWP34,DWP305,Senior,N/D,SCS1,"Deputy Director, Housing Delivery",Finance Group,3685303.95,65000,69999,Finance
Sep-15,DWP340,DWP165,Senior,N/D,SCS1,"Deputy Director, Health and Work",SPAG,0,65000,69999,Economics
Sep-15,DWP341,DWP102,Senior,N/D,SCS1,Deputy Director of Finance & Corporate Strategy,Finance Group,0,70000,74999,Finance
Sep-15,DWP347,DWP355,Senior,N/D,SCS1,Deputy Director Enabling Digital Services,Business Transformation Group,0,85000,89999,Programme and Project Management (PPM)
Sep-15,DWP348,DWP202,Senior,N/D,SCS1,Head of Performance Insight and Operations Planning,Operations - Performance Insight,563944.7,70000,74999,Operational Delivery
Sep-15,DWP35,DWP203,Senior,N/D,SCS1,"Work Services Director, North West",Operations - Work Services North West,73174987.02,65000,69999,Operational Delivery
Sep-15,DWP350,DWP187,Senior,N/D,SCS1,Devolution Director – SRO for Scottish Devolution Programme and Strategy Director for Devolution,SPAG,546195.28,70000,74999,Economics
Sep-15,DWP351,DWP343,Senior,N/D,SCS1,Programme Director,Change,2019167.25,65000,69999,Programme and Project Management (PPM)
Sep-15,DWP356,DWP360,Senior,N/D,SCS1,Head of Digital Service Transformation,Change,0,90000,94999,Programme and Project Management (PPM)
Sep-15,DWP357,DWP343,Senior,N/D,SCS1,Deputy Director – People and Locations Programme,Human Resources,0,70000,74999,Human Resources
Sep-15,DWP358,DWP59,Senior,N/D,SCS1,Head of Technology Incubator,Technology,0,80000,84999,Information Technology
Sep-15,DWP36,DWP28,Senior,N/D,SCS1,Head of Central Operations,Operational Excellence,24105056.19,65000,69999,Operational Delivery
Sep-15,DWP361,DWP359,Senior,N/D,SCS1,"Deputy Director, Head of Live Service Management for Working Age and Child Maintenance (WA&CM)",Technology,0,70000,74999,Information Technology
Sep-15,DWP362,DWP263,Senior,N/D,SCS1,Head of Universal Credit Operational Delivery,Operations - Universal Credit,0,65000,69999,Operational Delivery
Sep-15,DWP363,DWP344,Senior,N/D,SCS1,"Technology Business Partner for Fraud, Error & Debt",Technology,1447175.49,80000,84999,Information Technology
Sep-15,DWP364,DWP315,Senior,N/D,SCS1,Head of Service Architecture,Business Transformation Group,0,105000,109999,Programme and Project Management (PPM)
Sep-15,DWP365,DWP350,Senior,N/D,SCS1,SPAG 2020 Programme Manager and Head of GMO,SPAG,0,100000,104999,Economics
Sep-15,DWP366,DWP338,Senior,N/D,SCS1,"Deputy Director, ESA Future Delivery Planning",SPAG,0,65000,69999,Economics
Sep-15,DWP367,DWP82,Senior,N/D,SCS1,"Head of Change, Policy and Planning Division",Finance Group,0,70000,74999,Finance
Sep-15,DWP368,DWP8,Senior,N/D,SCS1,Deputy Director - Health Services Directorate & Business Expertise,Finance Group,0,65000,69999,Finance
Sep-15,DWP369,DWP275,Senior,N/D,SCS1,Programme Director Fit for Work and Mental Health Pilot,Business Transformation Group,349226.03,75000,79999,Programme and Project Management (PPM)
Sep-15,DWP370,DWP265,Senior,N/D,SCS1,"Deputy Director, Technology Transformation",Technology,327576,60000,64999,Information Technology
Sep-15,DWP371,DWP108,Senior,N/D,SCS1,"Head of Technology, Commercial Directorate",Finance Group,1733308.92,95000,99999,Finance
Sep-15,DWP372,DWP359,Senior,N/D,SCS1,"Deputy Director, Head of Benefit Services for Working Age and Child Maintenance (WA&CM)",Technology,0,90000,94999,Information Technology
Sep-15,DWP373,DWP359,Senior,N/D,SCS1,"Deputy Director, Head of Work Services for Working Age and Child Maintenance",Technology,0,60000,64999,Information Technology
Sep-15,DWP374,DWP59,Senior,N/D,SCS1,Head of Tech Lab,Technology,0,65000,69999,Information Technology
Sep-15,DWP375,DWP59,Senior,N/D,SCS1,Head of Domain Architecture,Technology,0,65000,69999,Information Technology
Sep-15,DWP376,DWP249,Senior,N/D,SCS1,Head of Products and Performance,Operations - Benefits Services,0,60000,64999,Information Technology
Sep-15,DWP377,DWP354,Senior,N/D,SCS1,Tech Lead – Disability portfolio,Technology,0,60000,64999,Information Technology
Sep-15,DWP378,DWP354,Senior,N/D,SCS1,Pensions Technology Lead,Technology,0,65000,69999,Information Technology
Sep-15,DWP379,DWP249,Senior,N/D,SCS1,Head of Planning and Capability,Operations - Benefits Services,0,60000,64999,Operational Delivery
Sep-15,DWP380,DWP77,Senior,N/D,SCS1,Head of End User Computing Device Services,Technology,0,65000,69999,Information Technology
Sep-15,DWP382,DWP205,Senior,N/D,SCS1,Head of Programme Leadership,Technology,0,55000,59999,Information Technology
Sep-15,DWP383,DWP270,Senior,N/D,SCS1,UC Live Service Technology Lead,Technology,0,60000,64999,Information Technology
Sep-15,DWP381,DWP354,Senior,N/D,SCS1,Personal Independence Payment Technology Lead,Technology,0,65000,69999,Information Technology
Sep-15,DWP39,DWP28,Senior,N/D,SCS1,Head of Fraud and Error,Operational Excellence,119160634.37,55000,59999,Operational Delivery
Sep-15,DWP41,DWP203,Senior,N/D,SCS1,Work Services Director Southern England,Operations - Work Services Southern,74039483.13,65000,69999,Operational Delivery
Sep-15,DWP42,DWP203,Senior,N/D,SCS1,"Work Services Director, Scotland (DWP Operations)",Operations - Work Services Scotland,53962598.74,70000,74999,Operational Delivery
